,filtro,nome_arquivo,ground_truth,qtd_encontrada,margem_erro
600,median,../dataset/BCCD/JPEGImages/BloodImage_00295.jpg,11,15,0.36363636363636365
601,median,../dataset/BCCD/JPEGImages/BloodImage_00296.jpg,12,19,0.5833333333333334
602,median,../dataset/BCCD/JPEGImages/BloodImage_00297.jpg,9,18,1.0
603,median,../dataset/BCCD/JPEGImages/BloodImage_00298.jpg,9,22,1.4444444444444444
604,median,../dataset/BCCD/JPEGImages/BloodImage_00299.jpg,8,23,1.875
605,median,../dataset/BCCD/JPEGImages/BloodImage_00300.jpg,13,21,0.6153846153846154
606,median,../dataset/BCCD/JPEGImages/BloodImage_00301.jpg,13,23,0.7692307692307693
607,median,../dataset/BCCD/JPEGImages/BloodImage_00302.jpg,12,17,0.4166666666666667
608,median,../dataset/BCCD/JPEGImages/BloodImage_00304.jpg,11,18,0.6363636363636364
609,median,../dataset/BCCD/JPEGImages/BloodImage_00305.jpg,13,20,0.5384615384615384
610,median,../dataset/BCCD/JPEGImages/BloodImage_00307.jpg,12,20,0.6666666666666666
611,median,../dataset/BCCD/JPEGImages/BloodImage_00308.jpg,11,15,0.36363636363636365
612,median,../dataset/BCCD/JPEGImages/BloodImage_00309.jpg,12,23,0.9166666666666666
613,median,../dataset/BCCD/JPEGImages/BloodImage_00310.jpg,11,19,0.7272727272727273
614,median,../dataset/BCCD/JPEGImages/BloodImage_00311.jpg,8,19,1.375
615,median,../dataset/BCCD/JPEGImages/BloodImage_00312.jpg,7,18,1.5714285714285714
616,median,../dataset/BCCD/JPEGImages/BloodImage_00313.jpg,10,19,0.9
617,median,../dataset/BCCD/JPEGImages/BloodImage_00314.jpg,10,18,0.8
618,median,../dataset/BCCD/JPEGImages/BloodImage_00315.jpg,10,13,0.3
619,median,../dataset/BCCD/JPEGImages/BloodImage_00317.jpg,13,23,0.7692307692307693
620,median,../dataset/BCCD/JPEGImages/BloodImage_00318.jpg,11,23,1.0909090909090908
621,median,../dataset/BCCD/JPEGImages/BloodImage_00319.jpg,10,26,1.6
622,median,../dataset/BCCD/JPEGImages/BloodImage_00320.jpg,11,25,1.2727272727272727
623,median,../dataset/BCCD/JPEGImages/BloodImage_00323.jpg,5,22,3.4
624,median,../dataset/BCCD/JPEGImages/BloodImage_00324.jpg,11,19,0.7272727272727273
625,median,../dataset/BCCD/JPEGImages/BloodImage_00325.jpg,11,25,1.2727272727272727
626,median,../dataset/BCCD/JPEGImages/BloodImage_00326.jpg,10,21,1.1
627,median,../dataset/BCCD/JPEGImages/BloodImage_00331.jpg,14,27,0.9285714285714286
628,median,../dataset/BCCD/JPEGImages/BloodImage_00332.jpg,9,24,1.6666666666666667
629,median,../dataset/BCCD/JPEGImages/BloodImage_00333.jpg,14,20,0.42857142857142855
630,median,../dataset/BCCD/JPEGImages/BloodImage_00334.jpg,10,21,1.1
631,median,../dataset/BCCD/JPEGImages/BloodImage_00335.jpg,11,21,0.9090909090909091
632,median,../dataset/BCCD/JPEGImages/BloodImage_00336.jpg,10,16,0.6
633,median,../dataset/BCCD/JPEGImages/BloodImage_00337.jpg,13,22,0.6923076923076923
634,median,../dataset/BCCD/JPEGImages/BloodImage_00338.jpg,13,23,0.7692307692307693
635,median,../dataset/BCCD/JPEGImages/BloodImage_00339.jpg,15,26,0.7333333333333333
636,median,../dataset/BCCD/JPEGImages/BloodImage_00340.jpg,11,18,0.6363636363636364
637,median,../dataset/BCCD/JPEGImages/BloodImage_00341.jpg,9,17,0.8888888888888888
638,median,../dataset/BCCD/JPEGImages/BloodImage_00342.jpg,8,19,1.375
639,median,../dataset/BCCD/JPEGImages/BloodImage_00343.jpg,9,15,0.6666666666666666
640,median,../dataset/BCCD/JPEGImages/BloodImage_00344.jpg,12,21,0.75
641,median,../dataset/BCCD/JPEGImages/BloodImage_00345.jpg,12,22,0.8333333333333334
642,median,../dataset/BCCD/JPEGImages/BloodImage_00346.jpg,13,17,0.3076923076923077
643,median,../dataset/BCCD/JPEGImages/BloodImage_00347.jpg,18,20,0.1111111111111111
644,median,../dataset/BCCD/JPEGImages/BloodImage_00348.jpg,14,22,0.5714285714285714
645,median,../dataset/BCCD/JPEGImages/BloodImage_00349.jpg,13,19,0.46153846153846156
646,median,../dataset/BCCD/JPEGImages/BloodImage_00351.jpg,14,23,0.6428571428571429
647,median,../dataset/BCCD/JPEGImages/BloodImage_00352.jpg,12,18,0.5
648,median,../dataset/BCCD/JPEGImages/BloodImage_00353.jpg,13,23,0.7692307692307693
649,median,../dataset/BCCD/JPEGImages/BloodImage_00354.jpg,15,22,0.4666666666666667
650,median,../dataset/BCCD/JPEGImages/BloodImage_00355.jpg,14,23,0.6428571428571429
651,median,../dataset/BCCD/JPEGImages/BloodImage_00356.jpg,16,24,0.5
652,median,../dataset/BCCD/JPEGImages/BloodImage_00357.jpg,13,20,0.5384615384615384
653,median,../dataset/BCCD/JPEGImages/BloodImage_00359.jpg,14,23,0.6428571428571429
654,median,../dataset/BCCD/JPEGImages/BloodImage_00360.jpg,11,18,0.6363636363636364
655,median,../dataset/BCCD/JPEGImages/BloodImage_00361.jpg,14,19,0.35714285714285715
656,median,../dataset/BCCD/JPEGImages/BloodImage_00362.jpg,11,21,0.9090909090909091
657,median,../dataset/BCCD/JPEGImages/BloodImage_00364.jpg,14,24,0.7142857142857143
658,median,../dataset/BCCD/JPEGImages/BloodImage_00365.jpg,12,21,0.75
659,median,../dataset/BCCD/JPEGImages/BloodImage_00366.jpg,14,18,0.2857142857142857
660,median,../dataset/BCCD/JPEGImages/BloodImage_00367.jpg,14,18,0.2857142857142857
661,median,../dataset/BCCD/JPEGImages/BloodImage_00368.jpg,13,26,1.0
662,median,../dataset/BCCD/JPEGImages/BloodImage_00369.jpg,17,24,0.4117647058823529
663,median,../dataset/BCCD/JPEGImages/BloodImage_00370.jpg,14,24,0.7142857142857143
664,median,../dataset/BCCD/JPEGImages/BloodImage_00371.jpg,12,21,0.75
665,median,../dataset/BCCD/JPEGImages/BloodImage_00372.jpg,12,17,0.4166666666666667
666,median,../dataset/BCCD/JPEGImages/BloodImage_00374.jpg,9,18,1.0
667,median,../dataset/BCCD/JPEGImages/BloodImage_00375.jpg,12,20,0.6666666666666666
668,median,../dataset/BCCD/JPEGImages/BloodImage_00376.jpg,10,22,1.2
669,median,../dataset/BCCD/JPEGImages/BloodImage_00377.jpg,13,16,0.23076923076923078
670,median,../dataset/BCCD/JPEGImages/BloodImage_00378.jpg,15,24,0.6
671,median,../dataset/BCCD/JPEGImages/BloodImage_00379.jpg,18,23,0.2777777777777778
672,median,../dataset/BCCD/JPEGImages/BloodImage_00381.jpg,15,24,0.6
673,median,../dataset/BCCD/JPEGImages/BloodImage_00382.jpg,13,22,0.6923076923076923
674,median,../dataset/BCCD/JPEGImages/BloodImage_00383.jpg,8,14,0.75
675,median,../dataset/BCCD/JPEGImages/BloodImage_00384.jpg,10,15,0.5
676,median,../dataset/BCCD/JPEGImages/BloodImage_00385.jpg,14,20,0.42857142857142855
677,median,../dataset/BCCD/JPEGImages/BloodImage_00386.jpg,14,18,0.2857142857142857
678,median,../dataset/BCCD/JPEGImages/BloodImage_00387.jpg,10,15,0.5
679,median,../dataset/BCCD/JPEGImages/BloodImage_00388.jpg,10,13,0.3
680,median,../dataset/BCCD/JPEGImages/BloodImage_00389.jpg,5,10,1.0
681,median,../dataset/BCCD/JPEGImages/BloodImage_00390.jpg,10,12,0.2
682,median,../dataset/BCCD/JPEGImages/BloodImage_00391.jpg,14,19,0.35714285714285715
683,median,../dataset/BCCD/JPEGImages/BloodImage_00392.jpg,14,18,0.2857142857142857
684,median,../dataset/BCCD/JPEGImages/BloodImage_00393.jpg,11,15,0.36363636363636365
685,median,../dataset/BCCD/JPEGImages/BloodImage_00395.jpg,14,20,0.42857142857142855
686,median,../dataset/BCCD/JPEGImages/BloodImage_00396.jpg,17,25,0.47058823529411764
687,median,../dataset/BCCD/JPEGImages/BloodImage_00397.jpg,17,20,0.17647058823529413
688,median,../dataset/BCCD/JPEGImages/BloodImage_00398.jpg,14,20,0.42857142857142855
689,median,../dataset/BCCD/JPEGImages/BloodImage_00400.jpg,12,22,0.8333333333333334
690,median,../dataset/BCCD/JPEGImages/BloodImage_00402.jpg,13,23,0.7692307692307693
691,median,../dataset/BCCD/JPEGImages/BloodImage_00403.jpg,15,21,0.4
692,median,../dataset/BCCD/JPEGImages/BloodImage_00404.jpg,13,20,0.5384615384615384
693,median,../dataset/BCCD/JPEGImages/BloodImage_00405.jpg,14,18,0.2857142857142857
694,median,../dataset/BCCD/JPEGImages/BloodImage_00407.jpg,15,21,0.4
695,median,../dataset/BCCD/JPEGImages/BloodImage_00408.jpg,15,23,0.5333333333333333
696,median,../dataset/BCCD/JPEGImages/BloodImage_00409.jpg,14,19,0.35714285714285715
697,median,../dataset/BCCD/JPEGImages/BloodImage_00410.jpg,13,22,0.6923076923076923
698,mean,../dataset/BCCD/JPEGImages/BloodImage_00000.jpg,19,23,0.21052631578947367
699,mean,../dataset/BCCD/JPEGImages/BloodImage_00001.jpg,18,16,-0.1111111111111111
700,mean,../dataset/BCCD/JPEGImages/BloodImage_00002.jpg,15,15,0.0
701,mean,../dataset/BCCD/JPEGImages/BloodImage_00003.jpg,15,18,0.2
702,mean,../dataset/BCCD/JPEGImages/BloodImage_00004.jpg,11,18,0.6363636363636364
703,mean,../dataset/BCCD/JPEGImages/BloodImage_00005.jpg,18,20,0.1111111111111111
704,mean,../dataset/BCCD/JPEGImages/BloodImage_00006.jpg,14,14,0.0
705,mean,../dataset/BCCD/JPEGImages/BloodImage_00007.jpg,17,13,-0.23529411764705882
706,mean,../dataset/BCCD/JPEGImages/BloodImage_00008.jpg,19,16,-0.15789473684210525
707,mean,../dataset/BCCD/JPEGImages/BloodImage_00009.jpg,16,22,0.375
708,mean,../dataset/BCCD/JPEGImages/BloodImage_00010.jpg,16,22,0.375
709,mean,../dataset/BCCD/JPEGImages/BloodImage_00011.jpg,17,15,-0.11764705882352941
710,mean,../dataset/BCCD/JPEGImages/BloodImage_00012.jpg,16,15,-0.0625
711,mean,../dataset/BCCD/JPEGImages/BloodImage_00013.jpg,14,16,0.14285714285714285
712,mean,../dataset/BCCD/JPEGImages/BloodImage_00014.jpg,16,12,-0.25
713,mean,../dataset/BCCD/JPEGImages/BloodImage_00015.jpg,14,18,0.2857142857142857
714,mean,../dataset/BCCD/JPEGImages/BloodImage_00016.jpg,11,12,0.09090909090909091
715,mean,../dataset/BCCD/JPEGImages/BloodImage_00017.jpg,16,13,-0.1875
716,mean,../dataset/BCCD/JPEGImages/BloodImage_00018.jpg,21,12,-0.42857142857142855
717,mean,../dataset/BCCD/JPEGImages/BloodImage_00019.jpg,16,11,-0.3125
718,mean,../dataset/BCCD/JPEGImages/BloodImage_00020.jpg,19,10,-0.47368421052631576
719,mean,../dataset/BCCD/JPEGImages/BloodImage_00021.jpg,16,11,-0.3125
720,mean,../dataset/BCCD/JPEGImages/BloodImage_00022.jpg,12,14,0.16666666666666666
721,mean,../dataset/BCCD/JPEGImages/BloodImage_00023.jpg,16,12,-0.25
722,mean,../dataset/BCCD/JPEGImages/BloodImage_00024.jpg,15,9,-0.4
723,mean,../dataset/BCCD/JPEGImages/BloodImage_00026.jpg,16,16,0.0
724,mean,../dataset/BCCD/JPEGImages/BloodImage_00028.jpg,21,19,-0.09523809523809523
725,mean,../dataset/BCCD/JPEGImages/BloodImage_00029.jpg,22,12,-0.45454545454545453
726,mean,../dataset/BCCD/JPEGImages/BloodImage_00030.jpg,21,13,-0.38095238095238093
727,mean,../dataset/BCCD/JPEGImages/BloodImage_00031.jpg,18,11,-0.3888888888888889
728,mean,../dataset/BCCD/JPEGImages/BloodImage_00032.jpg,23,11,-0.5217391304347826
729,mean,../dataset/BCCD/JPEGImages/BloodImage_00033.jpg,18,8,-0.5555555555555556
730,mean,../dataset/BCCD/JPEGImages/BloodImage_00034.jpg,15,12,-0.2
731,mean,../dataset/BCCD/JPEGImages/BloodImage_00035.jpg,19,10,-0.47368421052631576
732,mean,../dataset/BCCD/JPEGImages/BloodImage_00036.jpg,18,16,-0.1111111111111111
733,mean,../dataset/BCCD/JPEGImages/BloodImage_00037.jpg,27,12,-0.5555555555555556
734,mean,../dataset/BCCD/JPEGImages/BloodImage_00038.jpg,25,13,-0.48
735,mean,../dataset/BCCD/JPEGImages/BloodImage_00039.jpg,16,15,-0.0625
736,mean,../dataset/BCCD/JPEGImages/BloodImage_00040.jpg,14,15,0.07142857142857142
737,mean,../dataset/BCCD/JPEGImages/BloodImage_00041.jpg,17,15,-0.11764705882352941
738,mean,../dataset/BCCD/JPEGImages/BloodImage_00042.jpg,13,7,-0.46153846153846156
739,mean,../dataset/BCCD/JPEGImages/BloodImage_00043.jpg,12,12,0.0
740,mean,../dataset/BCCD/JPEGImages/BloodImage_00044.jpg,13,14,0.07692307692307693
741,mean,../dataset/BCCD/JPEGImages/BloodImage_00045.jpg,23,15,-0.34782608695652173
742,mean,../dataset/BCCD/JPEGImages/BloodImage_00046.jpg,22,13,-0.4090909090909091
743,mean,../dataset/BCCD/JPEGImages/BloodImage_00047.jpg,17,11,-0.35294117647058826
744,mean,../dataset/BCCD/JPEGImages/BloodImage_00048.jpg,15,12,-0.2
745,mean,../dataset/BCCD/JPEGImages/BloodImage_00049.jpg,17,13,-0.23529411764705882
746,mean,../dataset/BCCD/JPEGImages/BloodImage_00050.jpg,10,12,0.2
747,mean,../dataset/BCCD/JPEGImages/BloodImage_00052.jpg,15,14,-0.06666666666666667
748,mean,../dataset/BCCD/JPEGImages/BloodImage_00053.jpg,11,13,0.18181818181818182
749,mean,../dataset/BCCD/JPEGImages/BloodImage_00054.jpg,13,14,0.07692307692307693
750,mean,../dataset/BCCD/JPEGImages/BloodImage_00055.jpg,10,11,0.1
751,mean,../dataset/BCCD/JPEGImages/BloodImage_00056.jpg,11,14,0.2727272727272727
752,mean,../dataset/BCCD/JPEGImages/BloodImage_00057.jpg,8,9,0.125
753,mean,../dataset/BCCD/JPEGImages/BloodImage_00058.jpg,8,10,0.25
754,mean,../dataset/BCCD/JPEGImages/BloodImage_00059.jpg,12,8,-0.3333333333333333
755,mean,../dataset/BCCD/JPEGImages/BloodImage_00062.jpg,11,14,0.2727272727272727
756,mean,../dataset/BCCD/JPEGImages/BloodImage_00063.jpg,9,11,0.2222222222222222
757,mean,../dataset/BCCD/JPEGImages/BloodImage_00064.jpg,10,13,0.3
758,mean,../dataset/BCCD/JPEGImages/BloodImage_00065.jpg,5,8,0.6
759,mean,../dataset/BCCD/JPEGImages/BloodImage_00066.jpg,8,6,-0.25
760,mean,../dataset/BCCD/JPEGImages/BloodImage_00067.jpg,11,10,-0.09090909090909091
761,mean,../dataset/BCCD/JPEGImages/BloodImage_00068.jpg,9,8,-0.1111111111111111
762,mean,../dataset/BCCD/JPEGImages/BloodImage_00069.jpg,12,15,0.25
763,mean,../dataset/BCCD/JPEGImages/BloodImage_00070.jpg,10,14,0.4
764,mean,../dataset/BCCD/JPEGImages/BloodImage_00071.jpg,8,9,0.125
765,mean,../dataset/BCCD/JPEGImages/BloodImage_00072.jpg,3,8,1.6666666666666667
766,mean,../dataset/BCCD/JPEGImages/BloodImage_00073.jpg,11,12,0.09090909090909091
767,mean,../dataset/BCCD/JPEGImages/BloodImage_00074.jpg,13,13,0.0
768,mean,../dataset/BCCD/JPEGImages/BloodImage_00075.jpg,10,11,0.1
769,mean,../dataset/BCCD/JPEGImages/BloodImage_00076.jpg,11,11,0.0
770,mean,../dataset/BCCD/JPEGImages/BloodImage_00077.jpg,8,9,0.125
771,mean,../dataset/BCCD/JPEGImages/BloodImage_00078.jpg,11,12,0.09090909090909091
772,mean,../dataset/BCCD/JPEGImages/BloodImage_00079.jpg,15,13,-0.13333333333333333
773,mean,../dataset/BCCD/JPEGImages/BloodImage_00081.jpg,14,11,-0.21428571428571427
774,mean,../dataset/BCCD/JPEGImages/BloodImage_00082.jpg,10,14,0.4
775,mean,../dataset/BCCD/JPEGImages/BloodImage_00083.jpg,13,9,-0.3076923076923077
776,mean,../dataset/BCCD/JPEGImages/BloodImage_00086.jpg,10,12,0.2
777,mean,../dataset/BCCD/JPEGImages/BloodImage_00087.jpg,7,8,0.14285714285714285
778,mean,../dataset/BCCD/JPEGImages/BloodImage_00088.jpg,10,9,-0.1
779,mean,../dataset/BCCD/JPEGImages/BloodImage_00089.jpg,10,12,0.2
780,mean,../dataset/BCCD/JPEGImages/BloodImage_00090.jpg,12,11,-0.08333333333333333
781,mean,../dataset/BCCD/JPEGImages/BloodImage_00091.jpg,9,6,-0.3333333333333333
782,mean,../dataset/BCCD/JPEGImages/BloodImage_00092.jpg,12,13,0.08333333333333333
783,mean,../dataset/BCCD/JPEGImages/BloodImage_00093.jpg,11,10,-0.09090909090909091
784,mean,../dataset/BCCD/JPEGImages/BloodImage_00094.jpg,17,21,0.23529411764705882
785,mean,../dataset/BCCD/JPEGImages/BloodImage_00095.jpg,15,18,0.2
786,mean,../dataset/BCCD/JPEGImages/BloodImage_00097.jpg,16,16,0.0
787,mean,../dataset/BCCD/JPEGImages/BloodImage_00098.jpg,13,20,0.5384615384615384
788,mean,../dataset/BCCD/JPEGImages/BloodImage_00099.jpg,15,16,0.06666666666666667
789,mean,../dataset/BCCD/JPEGImages/BloodImage_00100.jpg,15,15,0.0
790,mean,../dataset/BCCD/JPEGImages/BloodImage_00101.jpg,13,14,0.07692307692307693
791,mean,../dataset/BCCD/JPEGImages/BloodImage_00103.jpg,16,12,-0.25
792,mean,../dataset/BCCD/JPEGImages/BloodImage_00104.jpg,14,18,0.2857142857142857
793,mean,../dataset/BCCD/JPEGImages/BloodImage_00106.jpg,15,18,0.2
794,mean,../dataset/BCCD/JPEGImages/BloodImage_00107.jpg,12,16,0.3333333333333333
795,mean,../dataset/BCCD/JPEGImages/BloodImage_00108.jpg,14,17,0.21428571428571427
796,mean,../dataset/BCCD/JPEGImages/BloodImage_00109.jpg,11,15,0.36363636363636365
797,mean,../dataset/BCCD/JPEGImages/BloodImage_00110.jpg,10,11,0.1
798,mean,../dataset/BCCD/JPEGImages/BloodImage_00111.jpg,15,17,0.13333333333333333
799,mean,../dataset/BCCD/JPEGImages/BloodImage_00112.jpg,13,12,-0.07692307692307693
800,mean,../dataset/BCCD/JPEGImages/BloodImage_00113.jpg,11,14,0.2727272727272727
801,mean,../dataset/BCCD/JPEGImages/BloodImage_00114.jpg,14,18,0.2857142857142857
802,mean,../dataset/BCCD/JPEGImages/BloodImage_00115.jpg,14,13,-0.07142857142857142
803,mean,../dataset/BCCD/JPEGImages/BloodImage_00117.jpg,10,14,0.4
804,mean,../dataset/BCCD/JPEGImages/BloodImage_00120.jpg,9,13,0.4444444444444444
805,mean,../dataset/BCCD/JPEGImages/BloodImage_00123.jpg,8,14,0.75
806,mean,../dataset/BCCD/JPEGImages/BloodImage_00124.jpg,10,13,0.3
807,mean,../dataset/BCCD/JPEGImages/BloodImage_00125.jpg,10,13,0.3
808,mean,../dataset/BCCD/JPEGImages/BloodImage_00126.jpg,11,11,0.0
809,mean,../dataset/BCCD/JPEGImages/BloodImage_00127.jpg,5,11,1.2
810,mean,../dataset/BCCD/JPEGImages/BloodImage_00130.jpg,8,12,0.5
811,mean,../dataset/BCCD/JPEGImages/BloodImage_00132.jpg,7,12,0.7142857142857143
812,mean,../dataset/BCCD/JPEGImages/BloodImage_00133.jpg,9,12,0.3333333333333333
813,mean,../dataset/BCCD/JPEGImages/BloodImage_00135.jpg,10,13,0.3
814,mean,../dataset/BCCD/JPEGImages/BloodImage_00136.jpg,9,12,0.3333333333333333
815,mean,../dataset/BCCD/JPEGImages/BloodImage_00137.jpg,5,8,0.6
816,mean,../dataset/BCCD/JPEGImages/BloodImage_00139.jpg,9,15,0.6666666666666666
817,mean,../dataset/BCCD/JPEGImages/BloodImage_00140.jpg,8,11,0.375
818,mean,../dataset/BCCD/JPEGImages/BloodImage_00141.jpg,9,14,0.5555555555555556
819,mean,../dataset/BCCD/JPEGImages/BloodImage_00142.jpg,6,11,0.8333333333333334
820,mean,../dataset/BCCD/JPEGImages/BloodImage_00143.jpg,5,8,0.6
821,mean,../dataset/BCCD/JPEGImages/BloodImage_00144.jpg,9,7,-0.2222222222222222
822,mean,../dataset/BCCD/JPEGImages/BloodImage_00145.jpg,10,17,0.7
823,mean,../dataset/BCCD/JPEGImages/BloodImage_00148.jpg,4,6,0.5
824,mean,../dataset/BCCD/JPEGImages/BloodImage_00149.jpg,8,10,0.25
825,mean,../dataset/BCCD/JPEGImages/BloodImage_00154.jpg,6,10,0.6666666666666666
826,mean,../dataset/BCCD/JPEGImages/BloodImage_00156.jpg,9,7,-0.2222222222222222
827,mean,../dataset/BCCD/JPEGImages/BloodImage_00157.jpg,3,6,1.0
828,mean,../dataset/BCCD/JPEGImages/BloodImage_00158.jpg,5,11,1.2
829,mean,../dataset/BCCD/JPEGImages/BloodImage_00159.jpg,5,11,1.2
830,mean,../dataset/BCCD/JPEGImages/BloodImage_00160.jpg,9,12,0.3333333333333333
831,mean,../dataset/BCCD/JPEGImages/BloodImage_00161.jpg,13,14,0.07692307692307693
832,mean,../dataset/BCCD/JPEGImages/BloodImage_00162.jpg,11,17,0.5454545454545454
833,mean,../dataset/BCCD/JPEGImages/BloodImage_00163.jpg,6,13,1.1666666666666667
834,mean,../dataset/BCCD/JPEGImages/BloodImage_00164.jpg,10,9,-0.1
835,mean,../dataset/BCCD/JPEGImages/BloodImage_00165.jpg,10,19,0.9
836,mean,../dataset/BCCD/JPEGImages/BloodImage_00166.jpg,11,18,0.6363636363636364
837,mean,../dataset/BCCD/JPEGImages/BloodImage_00167.jpg,14,18,0.2857142857142857
838,mean,../dataset/BCCD/JPEGImages/BloodImage_00168.jpg,16,18,0.125
839,mean,../dataset/BCCD/JPEGImages/BloodImage_00169.jpg,16,17,0.0625
840,mean,../dataset/BCCD/JPEGImages/BloodImage_00170.jpg,13,18,0.38461538461538464
841,mean,../dataset/BCCD/JPEGImages/BloodImage_00171.jpg,13,22,0.6923076923076923
842,mean,../dataset/BCCD/JPEGImages/BloodImage_00172.jpg,14,22,0.5714285714285714
843,mean,../dataset/BCCD/JPEGImages/BloodImage_00174.jpg,13,22,0.6923076923076923
844,mean,../dataset/BCCD/JPEGImages/BloodImage_00175.jpg,9,15,0.6666666666666666
845,mean,../dataset/BCCD/JPEGImages/BloodImage_00176.jpg,11,16,0.45454545454545453
846,mean,../dataset/BCCD/JPEGImages/BloodImage_00177.jpg,11,20,0.8181818181818182
847,mean,../dataset/BCCD/JPEGImages/BloodImage_00178.jpg,12,19,0.5833333333333334
848,mean,../dataset/BCCD/JPEGImages/BloodImage_00179.jpg,12,20,0.6666666666666666
849,mean,../dataset/BCCD/JPEGImages/BloodImage_00180.jpg,10,19,0.9
850,mean,../dataset/BCCD/JPEGImages/BloodImage_00182.jpg,9,21,1.3333333333333333
851,mean,../dataset/BCCD/JPEGImages/BloodImage_00183.jpg,7,14,1.0
852,mean,../dataset/BCCD/JPEGImages/BloodImage_00184.jpg,9,22,1.4444444444444444
853,mean,../dataset/BCCD/JPEGImages/BloodImage_00187.jpg,6,17,1.8333333333333333
854,mean,../dataset/BCCD/JPEGImages/BloodImage_00189.jpg,13,16,0.23076923076923078
855,mean,../dataset/BCCD/JPEGImages/BloodImage_00190.jpg,12,17,0.4166666666666667
856,mean,../dataset/BCCD/JPEGImages/BloodImage_00191.jpg,14,10,-0.2857142857142857
857,mean,../dataset/BCCD/JPEGImages/BloodImage_00192.jpg,11,15,0.36363636363636365
858,mean,../dataset/BCCD/JPEGImages/BloodImage_00193.jpg,7,15,1.1428571428571428
859,mean,../dataset/BCCD/JPEGImages/BloodImage_00195.jpg,10,16,0.6
860,mean,../dataset/BCCD/JPEGImages/BloodImage_00196.jpg,10,14,0.4
861,mean,../dataset/BCCD/JPEGImages/BloodImage_00197.jpg,11,17,0.5454545454545454
862,mean,../dataset/BCCD/JPEGImages/BloodImage_00198.jpg,14,18,0.2857142857142857
863,mean,../dataset/BCCD/JPEGImages/BloodImage_00199.jpg,10,18,0.8
864,mean,../dataset/BCCD/JPEGImages/BloodImage_00200.jpg,9,18,1.0
865,mean,../dataset/BCCD/JPEGImages/BloodImage_00201.jpg,9,14,0.5555555555555556
866,mean,../dataset/BCCD/JPEGImages/BloodImage_00202.jpg,12,14,0.16666666666666666
867,mean,../dataset/BCCD/JPEGImages/BloodImage_00203.jpg,9,13,0.4444444444444444
868,mean,../dataset/BCCD/JPEGImages/BloodImage_00204.jpg,14,18,0.2857142857142857
869,mean,../dataset/BCCD/JPEGImages/BloodImage_00205.jpg,13,21,0.6153846153846154
870,mean,../dataset/BCCD/JPEGImages/BloodImage_00206.jpg,14,16,0.14285714285714285
871,mean,../dataset/BCCD/JPEGImages/BloodImage_00207.jpg,11,20,0.8181818181818182
872,mean,../dataset/BCCD/JPEGImages/BloodImage_00208.jpg,13,17,0.3076923076923077
873,mean,../dataset/BCCD/JPEGImages/BloodImage_00209.jpg,11,16,0.45454545454545453
874,mean,../dataset/BCCD/JPEGImages/BloodImage_00210.jpg,12,17,0.4166666666666667
875,mean,../dataset/BCCD/JPEGImages/BloodImage_00211.jpg,12,14,0.16666666666666666
876,mean,../dataset/BCCD/JPEGImages/BloodImage_00212.jpg,13,22,0.6923076923076923
877,mean,../dataset/BCCD/JPEGImages/BloodImage_00214.jpg,15,18,0.2
878,mean,../dataset/BCCD/JPEGImages/BloodImage_00215.jpg,13,16,0.23076923076923078
879,mean,../dataset/BCCD/JPEGImages/BloodImage_00216.jpg,15,20,0.3333333333333333
880,mean,../dataset/BCCD/JPEGImages/BloodImage_00217.jpg,12,14,0.16666666666666666
881,mean,../dataset/BCCD/JPEGImages/BloodImage_00218.jpg,10,17,0.7
882,mean,../dataset/BCCD/JPEGImages/BloodImage_00219.jpg,8,16,1.0
883,mean,../dataset/BCCD/JPEGImages/BloodImage_00220.jpg,9,16,0.7777777777777778
884,mean,../dataset/BCCD/JPEGImages/BloodImage_00221.jpg,10,20,1.0
885,mean,../dataset/BCCD/JPEGImages/BloodImage_00222.jpg,9,14,0.5555555555555556
886,mean,../dataset/BCCD/JPEGImages/BloodImage_00223.jpg,12,19,0.5833333333333334
887,mean,../dataset/BCCD/JPEGImages/BloodImage_00225.jpg,13,18,0.38461538461538464
888,mean,../dataset/BCCD/JPEGImages/BloodImage_00226.jpg,15,19,0.26666666666666666
889,mean,../dataset/BCCD/JPEGImages/BloodImage_00227.jpg,11,19,0.7272727272727273
890,mean,../dataset/BCCD/JPEGImages/BloodImage_00228.jpg,11,13,0.18181818181818182
891,mean,../dataset/BCCD/JPEGImages/BloodImage_00229.jpg,10,15,0.5
892,mean,../dataset/BCCD/JPEGImages/BloodImage_00230.jpg,10,20,1.0
893,mean,../dataset/BCCD/JPEGImages/BloodImage_00231.jpg,8,15,0.875
894,mean,../dataset/BCCD/JPEGImages/BloodImage_00232.jpg,9,18,1.0
895,mean,../dataset/BCCD/JPEGImages/BloodImage_00233.jpg,6,14,1.3333333333333333
896,mean,../dataset/BCCD/JPEGImages/BloodImage_00234.jpg,10,17,0.7
897,mean,../dataset/BCCD/JPEGImages/BloodImage_00235.jpg,3,13,3.3333333333333335
898,mean,../dataset/BCCD/JPEGImages/BloodImage_00236.jpg,6,15,1.5
899,mean,../dataset/BCCD/JPEGImages/BloodImage_00237.jpg,11,16,0.45454545454545453
900,mean,../dataset/BCCD/JPEGImages/BloodImage_00239.jpg,11,20,0.8181818181818182
901,mean,../dataset/BCCD/JPEGImages/BloodImage_00240.jpg,8,19,1.375
902,mean,../dataset/BCCD/JPEGImages/BloodImage_00241.jpg,6,15,1.5
